time,open,high,low,close,bar_index
1674709200,24.763,24.877,24.66,24.821,605
1674712800,24.821,24.963,24.25,24.62,606
1674716400,24.62,24.641,24.303,24.353,607
1674720000,24.352,24.584,24.312,24.49,608
1674723600,24.49,24.593,24.2,24.387,609
1674727200,24.388,24.442,24.088,24.264,610
1674730800,24.264,24.39,24.157,24.329,611
1674734400,24.328,24.583,24.257,24.532,612
1674738000,24.532,25.065,24.07,24.952,613
1674741600,24.948,25.163,24.405,24.585,614
1674745200,24.586,24.88,24.111,24.253,615
1674748800,24.251,24.388,23.7,24.307,616
1674752400,24.304,24.555,24.289,24.366,617
1674756000,24.367,24.742,24.206,24.523,618
1674759600,24.523,24.65,24.37,24.468,619
1674763200,24.469,24.628,24.389,24.611,620
1674766800,24.611,24.62,24.205,24.442,621
1674770400,24.443,24.546,24.302,24.322,622
1674774000,24.321,24.423,24.213,24.345,623
1674777600,24.345,24.54,23.845,23.94,624
1674781200,23.94,24.043,23.242,23.606,625
1674784800,23.607,23.832,23.52,23.817,626
1674788400,23.816,23.915,23.692,23.726,627
1674792000,23.725,23.831,23.663,23.71,628
1674795600,23.708,24.047,23.703,23.989,629
1674799200,23.99,24.037,23.874,23.927,630
1674802800,23.926,24.04,23.737,24.021,631
1674806400,24.023,24.038,23.782,23.82,632
1674810000,23.819,23.899,23.706,23.84,633
1674813600,23.841,23.86,23.564,23.671,634
1674817200,23.673,23.747,23.594,23.7,635
1674820800,23.7,23.823,23.569,23.596,636
1674824400,23.598,23.878,23.31,23.613,637
1674828000,23.614,23.986,23.392,23.871,638
1674831600,23.874,24.219,23.744,23.827,639
1674835200,23.826,24.199,23.808,24.146,640
1674838800,24.148,24.589,24.146,24.517,641
1674842400,24.517,24.609,24.308,24.434,642
1674846000,24.435,24.496,24.344,24.491,643
1674849600,24.492,24.994,24.22,24.356,644
1674853200,24.355,24.55,24.279,24.369,645
1674856800,24.368,24.419,24.027,24.132,646
1674860400,24.132,24.466,24.126,24.441,647
1674864000,24.441,24.812,24.294,24.716,648
1674867600,24.715,24.906,24.52,24.603,649
1674871200,24.602,24.658,24.363,24.387,650
1674874800,24.388,24.591,24.386,24.519,651
1674878400,24.52,24.688,24.518,24.664,652
1674882000,24.664,25.3,24.55,24.62,653
1674885600,24.618,24.7,24.331,24.473,654
1674889200,24.474,24.514,24.181,24.367,655
1674892800,24.366,24.45,24.252,24.35,656
1674896400,24.349,24.486,24.272,24.405,657
1674900000,24.404,24.455,24.25,24.257,658
1674903600,24.255,24.354,24.195,24.323,659
1674907200,24.323,24.33,24.1,24.25,660
1674910800,24.25,24.25,23.7,24.001,661
1674914400,24.002,24.065,23.813,23.852,662
1674918000,23.851,24.2,23.764,24.163,663
1674921600,24.163,24.225,24.079,24.154,664
1674925200,24.153,24.22,23.919,24.145,665
1674928800,24.143,24.155,23.94,23.998,666
1674932400,23.998,24.161,23.977,24.127,667
1674936000,24.127,24.141,23.783,23.813,668
1674939600,23.813,23.958,23.75,23.923,669
1674943200,23.923,23.96,23.794,23.858,670
1674946800,23.858,24.027,23.753,24.002,671
1674950400,24.002,24.491,23.71,24.292,672
1674954000,24.292,24.704,24.292,24.332,673
1674957600,24.332,24.443,23.843,24.041,674
1674961200,24.041,24.143,23.911,24.133,675
1674964800,24.134,24.164,24.015,24.12,676
1674968400,24.12,24.183,24.054,24.168,677
1674972000,24.168,24.186,24.069,24.086,678
1674975600,24.087,24.171,24.044,24.145,679
1674979200,24.145,24.224,24.062,24.1,680
1674982800,24.099,24.333,24.072,24.284,681
1674986400,24.284,24.44,24.276,24.414,682
1674990000,24.415,24.552,24.185,24.361,683
1674993600,24.362,24.7,24.207,24.521,684
1674997200,24.522,24.781,24.477,24.518,685
1675000800,24.52,24.648,24.381,24.614,686
1675004400,24.614,24.815,24.586,24.702,687
1675008000,24.702,25.189,24.462,25.062,688
1675011600,25.062,26.585,25.045,26.318,689
1675015200,26.318,26.629,25.837,26.041,690
1675018800,26.042,26.488,26.01,26.346,691
1675022400,26.347,26.869,25.955,26.08,692
1675026000,26.08,26.45,26.057,26.41,693
1675029600,26.409,26.547,26.11,26.294,694
1675033200,26.294,26.5,26.028,26.09,695
1675036800,26.09,26.307,25.95,26.258,696
1675040400,26.257,26.334,25.622,25.708,697
1675044000,25.707,25.72,25.235,25.357,698
1675047600,25.357,25.482,25.246,25.47,699
1675051200,25.47,25.613,25.381,25.482,700
1675054800,25.483,25.632,25.375,25.604,701
1675058400,25.603,25.604,25.38,25.428,702
1675062000,25.428,25.532,25.261,25.394,703
1675065600,25.395,25.554,25.081,25.173,704
1675069200,25.172,25.224,23.758,24.024,705
1675072800,24.025,24.219,23.742,24.178,706
1675076400,24.176,24.26,23.991,24.011,707
1675080000,24.011,24.213,23.841,24.089,708
1675083600,24.092,24.395,24.053,24.233,709
1675087200,24.233,24.7,24.162,24.7,710
1675090800,24.7,24.744,24.204,24.388,711
1675094400,24.385,24.497,24.226,24.336,712
1675098000,24.336,24.648,24.191,24.269,713
1675101600,24.268,24.382,24.04,24.181,714
1675105200,24.18,24.185,22.91,23.597,715
1675108800,23.595,23.643,23.323,23.577,716
1675112400,23.578,23.874,23.57,23.786,717
1675116000,23.784,23.808,23.446,23.767,718
1675119600,23.766,23.989,23.706,23.957,719
1675123200,23.957,23.981,23.647,23.953,720
1675126800,23.953,24.242,23.793,24.176,721
1675130400,24.175,24.288,24.046,24.062,722
1675134000,24.061,24.12,23.94,24.008,723
1675137600,24.008,24.085,23.874,24.043,724
1675141200,24.043,24.109,23.649,23.665,725
1675144800,23.667,23.973,23.667,23.842,726
1675148400,23.842,24.14,23.825,24.118,727
1675152000,24.118,24.15,23.73,23.847,728
1675155600,23.846,23.94,23.736,23.74,729
1675159200,23.741,23.77,23.515,23.563,730
1675162800,23.564,23.783,23.481,23.75,731
1675166400,23.749,23.823,23.629,23.757,732
1675170000,23.757,24.259,23.714,24.202,733
1675173600,24.202,24.368,24.026,24.039,734
1675177200,24.038,24.266,24.029,24.09,735
1675180800,24.09,24.494,24.004,24.12,736
1675184400,24.122,24.316,24.05,24.223,737
1675188000,24.223,24.24,24.008,24.173,738
1675191600,24.173,24.238,24.069,24.189,739
1675195200,24.191,24.204,23.85,23.988,740
1675198800,23.987,24.088,23.575,23.829,741
1675202400,23.829,24.25,23.634,24.03,742
1675206000,24.032,24.039,23.832,23.913,743
1675209600,23.912,24.033,23.652,23.787,744
1675213200,23.787,23.972,23.702,23.872,745
1675216800,23.872,23.89,23.769,23.886,746
1675220400,23.885,23.898,23.764,23.865,747
1675224000,23.865,23.959,23.84,23.921,748
1675227600,23.921,24.02,23.822,23.838,749
1675231200,23.838,23.842,23.42,23.504,750
1675234800,23.504,23.69,23.4,23.55,751
1675238400,23.55,23.568,23.2,23.343,752
1675242000,23.342,23.559,23.145,23.452,753
1675245600,23.452,23.597,23.348,23.467,754
1675249200,23.467,23.632,23.451,23.541,755
1675252800,23.541,23.593,23.457,23.483,756
1675256400,23.483,23.679,23.32,23.473,757
1675260000,23.473,23.579,23.231,23.391,758
1675263600,23.396,23.418,22.7,22.814,759
1675267200,22.813,22.968,22.62,22.839,760
1675270800,22.838,22.914,22.45,22.655,761
1675274400,22.656,23.282,22.572,23.183,762
1675278000,23.181,24.45,22.74,24.216,763
1675281600,24.218,24.949,24.1,24.574,764
1675285200,24.575,25.04,24.561,24.815,765
1675288800,24.814,25.177,24.782,24.952,766
1675292400,24.952,25.248,24.877,25.011,767
1675296000,25.014,25.798,24.955,25.752,768
1675299600,25.751,25.778,25.35,25.378,769
1675303200,25.378,25.491,25.201,25.291,770
1675306800,25.292,25.472,25.255,25.308,771
1675310400,25.308,25.44,25.237,25.356,772
1675314000,25.356,25.43,25.1,25.102,773
1675317600,25.101,25.182,24.756,24.872,774
1675321200,24.873,24.965,24.77,24.867,775
1675324800,24.869,25.033,24.828,24.964,776
1675328400,24.963,25.061,24.818,25.053,777
1675332000,25.053,25.098,24.881,24.915,778
1675335600,24.916,25.062,24.91,25.014,779
1675339200,25.015,25.151,24.911,25.105,780
1675342800,25.107,25.119,24.816,24.92,781
1675346400,24.92,25.285,24.59,24.725,782
1675350000,24.725,25.142,24.649,25.025,783
1675353600,25.025,25.263,24.984,25.2,784
1675357200,25.2,25.69,25.185,25.434,785
1675360800,25.434,26.173,25.422,25.836,786
1675364400,25.836,25.86,24.863,25.064,787
1675368000,25.065,25.129,24.908,25.122,788
1675371600,25.122,25.279,24.121,24.237,789
1675375200,24.237,24.63,24.005,24.566,790
1675378800,24.566,24.642,24.176,24.315,791
1675382400,24.32,24.5,24,24.348,792
1675386000,24.348,24.448,24.246,24.281,793
1675389600,24.282,24.37,24.019,24.162,794
1675393200,24.166,24.336,24.042,24.321,795
1675396800,24.321,24.428,24.253,24.37,796
1675400400,24.369,24.481,24.327,24.445,797
1675404000,24.445,24.53,24.361,24.39,798
1675407600,24.389,24.5,24.232,24.307,799
1675411200,24.309,24.364,24.08,24.275,800
1675414800,24.275,24.4,24.249,24.337,801
1675418400,24.337,24.443,24.222,24.395,802
1675422000,24.394,24.52,24.295,24.478,803
1675425600,24.477,24.663,24.406,24.561,804
1675429200,24.561,24.584,24.1,24.292,805
1675432800,24.293,24.986,23.97,24.74,806
1675436400,24.739,25.072,24.534,24.846,807
1675440000,24.846,25.038,24.662,24.722,808
1675443600,24.722,24.993,24.674,24.749,809
1675447200,24.75,24.8,24.455,24.569,810
1675450800,24.568,24.608,24.354,24.374,811
1675454400,24.374,24.6,24.226,24.48,812
1675458000,24.48,24.561,24.406,24.505,813
1675461600,24.504,24.74,24.485,24.687,814
1675465200,24.688,24.815,24.635,24.683,815
1675468800,24.683,24.82,24.571,24.646,816
1675472400,24.646,24.705,24.457,24.494,817
1675476000,24.494,24.57,24.418,24.563,818
1675479600,24.563,24.577,24.425,24.459,819
1675483200,24.459,24.502,24.414,24.458,820
1675486800,24.457,24.458,24.312,24.407,821
1675490400,24.407,24.528,24.279,24.491,822
1675494000,24.491,24.527,24.451,24.498,823
1675497600,24.499,24.509,24.423,24.431,824
1675501200,24.432,24.54,24.405,24.507,825
1675504800,24.506,24.58,24.491,24.52,826
1675508400,24.52,24.595,24.515,24.577,827
1675512000,24.578,24.664,24.532,24.644,828
1675515600,24.644,24.943,24.642,24.832,829
1675519200,24.831,24.864,24.679,24.797,830
1675522800,24.796,24.806,24.621,24.705,831
1675526400,24.707,24.751,24.506,24.623,832
1675530000,24.622,24.746,24.516,24.723,833
1675533600,24.723,24.809,24.525,24.667,834
1675537200,24.667,24.707,24.62,24.655,835
1675540800,24.655,24.751,24.597,24.689,836
1675544400,24.69,24.705,24.569,24.657,837
1675548000,24.657,24.746,24.58,24.632,838
1675551600,24.633,24.687,24.144,24.318,839
1675555200,24.318,24.419,24.075,24.179,840
1675558800,24.18,24.291,24.125,24.259,841
1675562400,24.258,24.37,24.126,24.131,842
1675566000,24.131,24.285,24.021,24.282,843
1675569600,24.281,24.338,24.225,24.307,844
1675573200,24.308,24.394,24.291,24.384,845
1675576800,24.385,24.46,24.306,24.398,846
1675580400,24.396,24.431,24.321,24.335,847
1675584000,24.337,24.433,24.302,24.399,848
1675587600,24.398,24.44,24.291,24.311,849
1675591200,24.312,24.379,24.242,24.318,850
1675594800,24.318,24.337,24.13,24.187,851
1675598400,24.187,24.22,23.153,23.575,852
1675602000,23.576,23.769,23.408,23.627,853
1675605600,23.627,23.783,23.561,23.723,854
1675609200,23.723,23.85,23.581,23.618,855
1675612800,23.617,23.69,23.311,23.343,856
1675616400,23.343,23.57,23.17,23.349,857
1675620000,23.349,23.554,23.288,23.371,858
1675623600,23.37,23.447,23.17,23.347,859
1675627200,23.346,23.444,23.202,23.264,860
1675630800,23.263,23.408,23,23.397,861
1675634400,23.396,23.662,23.349,23.569,862
1675638000,23.569,23.618,23.431,23.464,863
1675641600,23.465,23.715,23.452,23.652,864
1675645200,23.651,23.717,23.5,23.523,865
1675648800,23.521,23.575,23.301,23.316,866
1675652400,23.315,23.448,23.227,23.371,867
1675656000,23.371,23.455,23.265,23.284,868
1675659600,23.284,23.313,22.82,23.104,869
1675663200,23.109,23.199,23.022,23.118,870
1675666800,23.118,23.347,23.053,23.345,871
1675670400,23.345,23.398,23.254,23.317,872
1675674000,23.316,23.391,23.244,23.281,873
1675677600,23.281,23.324,23.165,23.241,874
1675681200,23.241,23.392,23.04,23.321,875
1675684800,23.321,23.398,23.095,23.268,876
1675688400,23.269,23.355,23.079,23.124,877
1675692000,23.123,23.273,22.95,23.072,878
1675695600,23.075,23.507,22.801,23.477,879
1675699200,23.476,23.6,23.222,23.272,880
1675702800,23.27,23.341,23.143,23.283,881
1675706400,23.283,23.384,23.162,23.302,882
1675710000,23.302,23.466,23.26,23.365,883
1675713600,23.364,23.364,23.209,23.231,884
1675717200,23.227,23.242,22.91,23.023,885
1675720800,23.024,23.148,22.924,22.982,886
1675724400,22.982,23.004,22.471,22.635,887
1675728000,22.637,22.77,22.526,22.682,888
1675731600,22.681,22.979,22.671,22.947,889
1675735200,22.947,23.09,22.851,23.084,890
1675738800,23.085,23.157,22.994,23.06,891
1675742400,23.061,23.136,23.024,23.026,892
1675746000,23.027,23.152,23.025,23.1,893
1675749600,23.103,23.292,23.082,23.19,894
1675753200,23.19,23.346,23.132,23.195,895
1675756800,23.196,23.236,23.08,23.112,896
1675760400,23.112,23.417,23.111,23.333,897
1675764000,23.333,23.432,23.265,23.331,898
1675767600,23.33,23.448,23.322,23.333,899
1675771200,23.332,23.416,23.265,23.377,900
1675774800,23.38,23.4,23.16,23.263,901
1675778400,23.263,23.279,23.121,23.158,902
1675782000,23.158,23.158,22.921,23.01,903
1675785600,23.01,23.124,22.855,22.995,904
1675789200,22.995,23.7,22.742,23.665,905
1675792800,23.665,23.85,22.55,22.952,906
1675796400,22.952,23.278,22.909,23.26,907
1675800000,23.26,23.583,23.131,23.528,908
1675803600,23.527,23.73,23.519,23.569,909
1675807200,23.569,23.8,23.38,23.647,910
1675810800,23.646,23.953,23.64,23.817,911
1675814400,23.817,24.188,23.806,24.111,912
1675818000,24.109,24.24,23.884,23.937,913
1675821600,23.937,24.009,23.838,23.844,914
1675825200,23.845,23.944,23.784,23.88,915
1675828800,23.88,23.97,23.82,23.835,916
1675832400,23.835,23.885,23.601,23.663,917
1675836000,23.663,23.736,23.569,23.619,918
1675839600,23.618,23.807,23.586,23.758,919
1675843200,23.758,23.774,23.52,23.619,920
1675846800,23.618,23.693,23.541,23.635,921
1675850400,23.635,23.647,23.522,23.631,922
1675854000,23.632,23.754,23.604,23.726,923
1675857600,23.724,23.962,23.654,23.734,924
1675861200,23.735,23.821,23.542,23.702,925
1675864800,23.702,23.945,23.501,23.728,926
1675868400,23.728,23.729,23.267,23.285,927
1675872000,23.285,23.377,22.781,23.332,928
1675875600,23.331,23.466,23.181,23.308,929
1675879200,23.309,23.368,23.013,23.115,930
1675882800,23.115,23.207,23.001,23.083,931
1675886400,23.082,23.083,22.857,22.933,932
1675890000,22.933,23.18,22.887,23.13,933
1675893600,23.13,23.248,23.106,23.141,934
1675897200,23.141,23.265,23.011,23.21,935
1675900800,23.209,23.256,23.051,23.244,936
1675904400,23.244,23.345,23.11,23.14,937
1675908000,23.14,23.165,22.594,22.605,938
1675911600,22.606,22.645,21.835,22.33,939
1675915200,22.33,22.574,22.164,22.532,940
1675918800,22.531,22.752,22.513,22.657,941
1675922400,22.657,22.888,22.593,22.834,942
1675926000,22.834,22.873,22.727,22.754,943
1675929600,22.753,22.96,22.745,22.862,944
1675933200,22.863,22.884,22.716,22.836,945
1675936800,22.835,22.838,22.736,22.832,946
1675940400,22.831,22.985,22.734,22.788,947
1675944000,22.787,22.9,22.56,22.765,948
1675947600,22.765,22.9,22.722,22.827,949
1675951200,22.828,22.97,22.749,22.816,950
1675954800,22.814,22.854,22.622,22.646,951
1675958400,22.647,22.696,22.2,22.383,952
1675962000,22.382,22.558,22.265,22.414,953
1675965600,22.416,22.58,22.3,22.359,954
1675969200,22.358,22.386,21.422,21.8,955
1675972800,21.799,21.799,21.3,21.554,956
1675976400,21.555,21.593,21,21.287,957
1675980000,21.288,21.341,19.99,20.257,958
1675983600,20.257,20.65,20.231,20.482,959
1675987200,20.482,20.684,20.265,20.396,960
1675990800,20.397,20.831,20.353,20.771,961
1675994400,20.771,20.882,20.685,20.858,962
1675998000,20.856,20.867,20.707,20.775,963
1676001600,20.774,20.92,20.63,20.723,964
1676005200,20.722,20.844,20.495,20.735,965
1676008800,20.733,20.92,20.703,20.913,966
1676012400,20.913,21.075,20.818,21.072,967
1676016000,21.071,21.171,21.006,21.033,968
1676019600,21.032,21.102,20.943,20.962,969
1676023200,20.962,21.086,20.937,21.071,970
1676026800,21.07,21.073,20.6,20.683,971
1676030400,20.684,20.852,20.48,20.518,972
1676034000,20.519,20.888,20.519,20.762,973
1676037600,20.762,20.989,20.706,20.876,974
1676041200,20.877,20.986,20.406,20.706,975
1676044800,20.705,20.873,20.569,20.628,976
1676048400,20.628,20.795,20.502,20.776,977
1676052000,20.777,20.807,20.681,20.727,978
1676055600,20.727,20.99,20.62,20.874,979
1676059200,20.874,20.898,20.724,20.785,980
1676062800,20.785,20.795,20.03,20.192,981
1676066400,20.192,20.372,19.66,19.981,982
1676070000,19.98,20.243,19.914,20.088,983
1676073600,20.087,20.38,20.078,20.353,984
1676077200,20.353,20.443,20.235,20.286,985
1676080800,20.283,20.373,20.242,20.322,986
1676084400,20.322,20.481,20.32,20.391,987
1676088000,20.391,20.407,20.328,20.358,988
1676091600,20.359,20.387,20.205,20.26,989
1676095200,20.261,20.301,20.2,20.291,990
1676098800,20.291,20.385,20.209,20.325,991
1676102400,20.325,20.358,20.28,20.324,992
1676106000,20.324,20.372,20.285,20.351,993
1676109600,20.351,20.36,20.213,20.276,994
1676113200,20.276,20.326,20.231,20.308,995
1676116800,20.306,20.436,20.261,20.323,996
1676120400,20.323,20.539,20.304,20.496,997
1676124000,20.496,20.576,20.41,20.567,998
1676127600,20.566,20.599,20.428,20.496,999
1676131200,20.495,20.5,20.331,20.362,1000
1676134800,20.362,20.382,20.24,20.344,1001
1676138400,20.344,20.437,20.26,20.319,1002
1676142000,20.321,20.379,20.293,20.365,1003
1676145600,20.366,20.494,20.312,20.41,1004
1676149200,20.41,20.679,20.354,20.643,1005
1676152800,20.644,20.888,20.578,20.75,1006
1676156400,20.75,20.846,20.705,20.782,1007
1676160000,20.783,20.798,20.637,20.694,1008
1676163600,20.693,20.726,20.644,20.66,1009
1676167200,20.659,20.676,20.61,20.64,1010
1676170800,20.639,20.685,20.604,20.643,1011
1676174400,20.644,20.7,20.615,20.7,1012
1676178000,20.7,20.792,20.689,20.78,1013
1676181600,20.781,20.999,20.776,20.944,1014
1676185200,20.945,20.951,20.82,20.82,1015
1676188800,20.819,20.989,20.809,20.881,1016
1676192400,20.882,21.065,20.854,20.996,1017
1676196000,20.996,21.025,20.889,20.974,1018
1676199600,20.973,21.065,20.93,21.033,1019
1676203200,21.034,21.1,20.831,20.87,1020
1676206800,20.87,20.928,20.753,20.824,1021
1676210400,20.824,21.067,20.808,20.997,1022
1676214000,20.997,21.587,20.989,21.409,1023
1676217600,21.41,21.795,21.359,21.562,1024
1676221200,21.565,21.835,21.561,21.744,1025
1676224800,21.744,22.529,21.696,22.127,1026
1676228400,22.125,22.157,21.955,22.027,1027
1676232000,22.026,22.194,22.015,22.115,1028
1676235600,22.114,22.144,21.316,21.381,1029
1676239200,21.381,21.738,21.08,21.559,1030
1676242800,21.558,21.714,21.33,21.483,1031
1676246400,21.484,21.595,21.162,21.452,1032
1676250000,21.452,21.492,20.673,20.814,1033
1676253600,20.814,20.9,20.448,20.758,1034
1676257200,20.757,20.928,20.702,20.903,1035
1676260800,20.902,21.121,20.841,20.954,1036
1676264400,20.953,21.063,20.901,20.956,1037
1676268000,20.955,21.082,20.929,21.031,1038
1676271600,21.03,21.312,20.939,21.159,1039
1676275200,21.159,21.178,20.632,20.667,1040
1676278800,20.667,20.747,20.03,20.304,1041
1676282400,20.305,20.566,20.172,20.517,1042
1676286000,20.517,20.576,20.388,20.447,1043
1676289600,20.447,20.664,20.385,20.542,1044
1676293200,20.542,20.571,20.386,20.421,1045
